,Locality,Type of property,Subtype of property,Price,Type of sale,Number of rooms,Area,Fully equipped kitchen,Furnished,Open fire,Terrace,Garden,Surface of the land,Surface area of the plot of land,Number of facades,Swimming pool,State of the building
641,,House,Apartment,397000,Yes,3,175,0,0,None,,None,None,None,2,None,Good
642,,House,Apartment,525000,Yes,3,155,1,,None,,None,None,None,2,None,Good
643,,House,Apartment,599000,Yes,6,360,0,0,None,,None,None,None,2,None,Good
644,,House,Apartment,625000,Yes,2,75,0,0,None,1,None,None,None,2,None,To be done up
645,,House,Apartment,799000,Yes,8,390,0,0,None,,None,None,None,,None,Good
646,,House,Apartment,900000,Yes,6,369,0,0,None,,None,None,None,4,None,Good
647,,House,Apartment,910000,Yes,5,290,0,0,None,,None,None,None,2,None,As new
648,,House,Apartment,1350000,Yes,6,450,1,0,None,1,None,None,None,2,None,To be done up
649,,House,Apartment,325000,Yes,4,300,1,0,None,,None,None,None,2,None,Good
650,,House,Apartment,569000,Yes,6,244,0,0,None,,None,None,None,2,None,Just renovated
651,,House,Apartment,569000,Yes,4,250,1,0,None,,None,None,None,,None,To be done up
652,,House,Apartment,645000,Yes,,meters,0,0,None,,None,None,None,2,None,Good
653,,House,Apartment,228500,Yes,1,1,1,0,None,,None,None,None,4,None,As new
654,,House,Apartment,430000,Yes,5,410,0,0,None,,None,None,None,2,None,To renovate
655,,House,Apartment,129999,Yes,2,225,0,0,None,,None,None,None,3,None,Good
656,,House,Apartment,179000,Yes,4,160,0,0,None,,None,None,None,2,None,Good
657,,House,Apartment,193000,Yes,4,,0,0,None,,None,None,None,3,None,To renovate
658,,House,Apartment,355000,Yes,7,356,1,0,None,,None,None,None,3,None,Good
659,,House,Apartment,365000,Yes,2,226,0,0,None,,None,None,None,2,None,
660,,House,Apartment,385000,Yes,,meters,0,0,None,,None,None,None,2,None,Good
661,,House,Apartment,420000,Yes,4,304,1,0,None,,None,None,None,2,None,To renovate
662,Halle,House,Apartment,449000,Yes,5,190,0,0,None,1,None,None,None,2,None,Good
663,,House,Apartment,450000,Yes,4,220,0,0,None,,None,None,None,,None,To be done up
664,,House,Apartment,579900,Yes,3,220,1,0,None,,None,None,None,3,None,Good
665,,House,Apartment,599000,Yes,6,370,0,0,None,1,None,None,None,2,None,To renovate
666,,House,Apartment,645000,Yes,6,283,0,0,None,1,None,None,None,2,None,
667,Zellik,House,Apartment,675000,Yes,4,260,0,,None,1,None,None,None,2,None,Good
668,,House,Apartment,760000,Yes,6,290,0,,None,,None,None,None,2,None,Good
669,,House,Apartment,1185000,Yes,10,386,0,0,None,,None,None,None,2,None,Good
670,,House,Apartment,425000,Yes,,,0,0,None,1,None,None,None,,None,
671,,House,Apartment,730000,Yes,7,285,0,0,None,,None,None,None,,None,To renovate
672,,House,Apartment,175000,Yes,3,121,0,0,None,,None,None,None,,None,Good
673,,House,Apartment,185000,Yes,3,181,0,0,None,,None,None,None,,None,Just renovated
674,,House,Apartment,198000,Yes,2,77,1,0,None,,None,None,None,2,None,Good
675,,House,Apartment,429000,Yes,6,300,0,0,None,,None,None,None,2,None,To be done up
676,,House,Apartment,545000,Yes,4,423,1,0,None,1,None,None,None,2,None,Good
677,,House,Apartment,639000,Yes,5,207,0,0,None,,None,None,None,2,None,To renovate
678,Liege,House,Apartment,695000,Yes,16,385,0,,None,,None,None,None,3,None,To renovate
679,,House,Apartment,842000,Yes,7,285,0,0,None,,None,None,None,,None,Good
680,,House,Apartment,1250000,Yes,5,,0,,None,,None,None,None,3,None,As new
681,,House,Apartment,350000,Yes,,meters,1,0,None,,None,None,None,2,None,To be done up
682,,House,Apartment,159000,Yes,2,,0,0,None,1,None,None,None,3,None,To be done up
683,,House,Apartment,339000,Yes,,meters,1,0,None,,None,None,None,2,None,Good
684,,House,Apartment,445000,Yes,,meters,0,0,None,,None,None,None,2,None,To be done up
685,,House,Apartment,549900,Yes,3,180,1,0,None,,None,None,None,,None,Just renovated
686,,House,Apartment,595000,Yes,6,250,0,,None,,None,None,None,2,None,To be done up
687,,House,Apartment,749000,Yes,8,327,0,0,None,,None,None,None,2,None,Good
688,,House,Apartment,800000,Yes,4,344,0,0,None,,None,None,None,2,None,Good
689,,House,Apartment,395000,Yes,8,240,1,0,None,,None,None,None,3,None,To be done up
690,,House,Apartment,320000,Yes,6,329,0,0,None,1,None,None,None,3,None,To renovate
691,,House,Apartment,349000,Yes,3,206,1,0,None,,None,None,None,3,None,Good
692,,House,Apartment,420000,Yes,7,288,0,0,None,,None,None,None,2,None,Good
693,,House,Apartment,474000,Yes,,meters,0,0,None,,None,None,None,4,None,Good
694,,House,Apartment,485000,Yes,,meters,0,0,None,,None,None,None,4,None,Good
695,,House,Apartment,575000,Yes,12,720,0,0,None,,None,None,None,3,None,Good
696,GRAND VERVIERS,House,Apartment,675000,Yes,,meters,0,,None,,None,None,None,4,None,To renovate
697,,House,Apartment,729000,Yes,4,230,0,0,None,,None,None,None,,None,Good
698,,House,Apartment,899999,Yes,2,1000,0,,None,1,None,None,None,4,None,As new
699,,House,Apartment,950000,Yes,13,478,1,,None,,None,None,None,2,None,To renovate
700,De Hoek,House,Apartment,1365000,Yes,3,,0,,None,,None,None,None,2,None,As new
701,,House,Apartment,680000,Yes,6,295,0,0,None,,None,None,None,2,None,To be done up
702,,House,Apartment,1250000,Yes,,meters,0,0,None,,None,None,None,4,None,As new
703,,House,Apartment,1190000,Yes,6,450,0,0,None,,None,None,None,2,None,Good
704,Puits en Sock,House,Apartment,620000,Yes,,,1,0,None,,None,None,None,2,None,Good
705,,House,Apartment,620000,Yes,3,200,0,0,None,,None,None,None,2,None,
706,,House,Apartment,198000,Yes,2,93,0,0,None,,None,None,None,2,None,Good
707,,,,None,,,,0,,None,,None,None,None,,None,
708,,House,Apartment,750000,Yes,2,908,0,0,None,,None,None,None,4,None,As new
709,,House,Apartment,900000,Yes,5,280,0,0,None,1,None,None,None,2,None,To be done up
710,,House,Apartment,380000,Yes,5,234,0,0,None,,None,None,None,3,None,Good
711,,House,Apartment,619900,Yes,3,,1,0,None,,None,None,None,,None,Just renovated
712,,House,Apartment,1095000,Yes,4,300,0,,None,1,None,None,None,2,None,As new
713,,House,Apartment,765000,Yes,9,284,0,1,None,,None,None,None,2,None,Just renovated
714,,House,Apartment,320000,Yes,7,460,0,0,None,,None,None,None,4,None,To be done up
715,,House,Apartment,340000,Yes,7,325,0,0,None,,None,None,None,2,None,To be done up
716,,House,Apartment,350000,Yes,,meters,0,0,None,,None,None,None,2,None,Just renovated
717,,House,Apartment,680000,Yes,3,220,0,,None,1,None,None,None,3,None,Just renovated
718,,House,Apartment,875000,Yes,,meters,0,0,None,,None,None,None,2,None,Good
719,,House,Apartment,375000,Yes,3,164,0,0,None,,None,None,None,4,None,
720,,House,Apartment,299900,Yes,2,70,0,,None,,None,None,None,,None,Good
721,,House,Apartment,315000,Yes,6,226,1,0,None,,None,None,None,2,None,As new
722,,House,Apartment,205000,Yes,1,69,0,0,None,,None,None,None,,None,As new
723,,House,Apartment,230000,Yes,5,230,1,0,None,,None,None,None,4,None,
724,,House,Apartment,230000,Yes,1,,0,0,None,1,None,None,None,,None,Good
725,,House,Apartment,339000,Yes,6,,0,0,None,,None,None,None,2,None,To be done up
726,,House,Apartment,375000,Yes,3,309,1,0,None,,None,None,None,3,None,Good
727,,House,Apartment,395000,Yes,,,1,0,None,,None,None,None,2,None,To renovate
728,,House,Apartment,399000,Yes,4,232,1,1,None,,None,None,None,2,None,
729,,House,Apartment,439000,Yes,9,315,0,0,None,,None,None,None,,None,Good
730,,House,Apartment,580000,Yes,4,212,0,0,None,,None,None,None,2,None,
731,Lennik,House,Apartment,849000,Yes,6,290,1,,None,,None,None,None,2,None,Good
732,,House,Apartment,590000,Yes,6,245,0,0,None,,None,None,None,2,None,
733,,House,Apartment,1099000,Yes,6,307,0,1,None,,None,None,None,2,None,As new
734,,House,Apartment,1435000,Yes,8,,0,0,None,,None,None,None,2,None,As new
735,,House,Apartment,1490000,Yes,5,,1,0,None,,None,None,None,3,None,Good
736,,House,Apartment,1490000,Yes,5,,1,0,None,,None,None,None,3,None,Good
737,,House,Apartment,1750000,Yes,2,2200,0,0,None,,None,None,None,4,None,To be done up
738,,House,Apartment,645000,Yes,4,173,0,0,None,,None,None,None,,None,Good
739,,House,Apartment,480000,Yes,4,144,1,0,None,,None,None,None,,None,To be done up
740,,House,Apartment,755000,Yes,8,350,0,0,None,,None,None,None,2,None,Good
741,,House,Apartment,287500,Yes,3,140,1,0,None,,None,None,None,2,None,
742,,House,Apartment,300000,Yes,3,206,0,0,None,,None,None,None,3,None,To be done up
743,,House,Apartment,329000,Yes,5,290,0,0,None,,None,None,None,3,None,To be done up
744,,House,Apartment,355000,Yes,5,196,1,,None,,None,None,None,2,None,Just renovated
745,,House,Apartment,445000,Yes,11,460,0,0,None,,None,None,None,4,None,
746,,House,Apartment,474000,Yes,4,294,1,0,None,1,None,None,None,3,None,
747,,House,Apartment,555000,Yes,,meters,0,,None,,None,None,None,,None,As new
748,,House,Apartment,595000,Yes,5,,0,0,None,,None,None,None,2,None,To be done up
749,Beerse,House,Apartment,625000,Yes,6,297,0,,None,1,None,None,None,4,None,Good
750,,House,Apartment,849000,Yes,3,374,0,0,None,,None,None,None,3,None,Good
751,,House,Apartment,899000,Yes,9,482,1,0,None,,None,None,None,4,None,
752,,House,Apartment,1050000,Yes,8,825,0,,None,1,None,None,None,2,None,To be done up
753,,House,Apartment,1095000,Yes,6,,0,0,None,,None,None,None,3,None,As new
754,,House,Apartment,925000,Yes,6,387,1,,None,,None,None,None,2,None,To be done up
755,,House,Apartment,149000,Yes,3,200,0,,None,,None,None,None,2,None,Good
756,,House,Apartment,395000,Yes,3,320,0,0,None,,None,None,None,2,None,Good
757,,House,Apartment,850000,Yes,,meters,0,0,None,,None,None,None,2,None,To be done up
758,,House,Apartment,2300000,Yes,19,690,0,0,None,,None,None,None,2,None,Just renovated
759,,House,Apartment,375000,Yes,7,209,0,0,None,,None,None,None,,None,Good
760,,House,Apartment,1095000,Yes,4,300,0,,None,1,None,None,None,2,None,As new
761,,House,Apartment,725000,Yes,6,365,1,0,None,,None,None,None,2,None,Good
762,,House,Apartment,1120000,Yes,15,1000,1,0,None,,None,None,None,2,None,To renovate
763,Aalst,House,Apartment,185000,Yes,,meters,0,,None,,None,None,None,2,None,To restore
764,,House,Apartment,275000,Yes,5,250,1,0,None,,None,None,None,2,None,To renovate
765,,House,Apartment,275000,Yes,1,120,0,,None,,None,None,None,2,None,To be done up
766,,House,Apartment,279000,Yes,4,,0,0,None,,None,None,None,2,None,Good
767,,House,Apartment,289500,Yes,2,151,0,,None,,None,None,None,2,None,As new
768,,House,Apartment,310000,Yes,1,,0,0,None,,None,None,None,2,None,As new
769,,House,Apartment,380000,Yes,4,143,0,0,None,,None,None,None,4,None,As new
770,,House,Apartment,450000,Yes,8,357,1,0,None,1,None,None,None,2,None,Good
771,,House,Apartment,599000,Yes,4,365,1,0,None,,None,None,None,2,None,
772,,House,Apartment,625000,Yes,,,1,0,None,,None,None,None,4,None,Good
773,Regio Antwerpen,House,Apartment,750000,Yes,6,369,0,0,None,,None,None,None,2,None,As new
774,universiteit,House,Apartment,998000,Yes,10,323,1,1,None,,None,None,None,3,None,Good
775,,House,Apartment,1150000,Yes,10,600,1,0,None,,None,None,None,2,None,
776,Bruxelles (19 communes),House,Apartment,1850000,Yes,14,1000,0,,None,1,None,None,None,2,None,To renovate
777,,House,Apartment,940000,Yes,7,456,1,0,None,,None,None,None,2,None,
778,,House,Apartment,278000,Yes,5,,1,0,None,,None,None,None,2,None,To be done up
779,,House,Apartment,278000,Yes,2,122,1,0,None,,None,None,None,2,None,
780,,House,Apartment,199000,Yes,2,274,0,0,None,1,None,None,None,,None,
781,,House,Apartment,239000,Yes,6,187,1,0,None,,None,None,None,2,None,Good
782,,House,Apartment,275000,Yes,6,,1,0,None,,None,None,None,2,None,To be done up
783,,House,Apartment,330000,Yes,5,322,1,0,None,,None,None,None,4,None,Good
784,,House,Apartment,360000,Yes,4,165,0,,None,,None,None,None,2,None,As new
785,,House,Apartment,379000,Yes,,meters,1,0,None,,None,None,None,2,None,
786,,House,Apartment,439000,Yes,9,,0,0,None,,None,None,None,,None,Good
787,,House,Apartment,450000,Yes,3,190,0,0,None,,None,None,None,2,None,Just renovated
788,,House,Apartment,500000,Yes,38,2200,1,0,None,,None,None,None,3,None,Good
789,,House,Apartment,525000,Yes,14,368,1,0,None,,None,None,None,2,None,To renovate
790,,House,Apartment,525000,Yes,8,336,1,0,None,1,None,None,None,2,None,Good
791,,House,Apartment,530000,Yes,3,170,1,0,None,,None,None,None,2,None,To renovate
792,,House,Apartment,775000,Yes,,meters,0,0,None,,None,None,None,2,None,Just renovated
793,,House,Apartment,999000,Yes,,meters,0,0,None,,None,None,None,2,None,Good
794,Zellik,House,Apartment,1950000,Yes,15,640,1,,None,1,None,None,None,2,None,Good
795,,House,Apartment,425000,Yes,1,80,1,0,None,,None,None,None,,None,
796,,House,Apartment,189000,Yes,4,150,0,0,None,,None,None,None,,None,To be done up
797,,House,Apartment,249000,Yes,1,73,0,0,None,,None,None,None,4,None,
798,,House,Apartment,299000,Yes,,meters,1,0,None,,None,None,None,4,None,Good
799,,House,Apartment,310000,Yes,5,271,0,0,None,1,None,None,None,2,None,Good
800,,House,Apartment,339000,Yes,4,167,1,0,None,,None,None,None,2,None,
801,,House,Apartment,399000,Yes,3,,1,0,None,,None,None,None,2,None,Good
802,,House,Apartment,459000,Yes,2,,0,0,None,,None,None,None,,None,
803,Bruxelles (19 communes),House,Apartment,749000,Yes,6,220,1,,None,,None,None,None,2,None,Good
804,,House,Apartment,1200000,Yes,15,471,1,0,None,,None,None,None,4,None,Good
805,,House,Apartment,376000,Yes,5,,0,0,None,,None,None,None,2,None,Good
806,,House,Apartment,299000,Yes,3,131,0,,None,,None,None,None,2,None,Just renovated
807,,House,Apartment,595000,Yes,2,,0,0,None,,None,None,None,2,None,Good
808,,House,Apartment,1375000,Yes,6,405,0,0,None,1,None,None,None,4,None,As new
809,,House,Apartment,158000,Yes,4,338,0,0,None,,None,None,None,3,None,Just renovated
810,Verviers - Dison,House,Apartment,220000,Yes,6,,0,0,None,,None,None,None,2,None,To be done up
811,,House,Apartment,340000,Yes,5,260,1,,None,1,None,None,None,2,None,Good
812,,House,Apartment,350000,Yes,,meters,0,0,None,,None,None,None,2,None,To restore
813,Affligem,House,Apartment,390000,Yes,4,240,0,,None,1,None,None,None,3,None,Good
814,,House,Apartment,450000,Yes,4,372,0,0,None,,None,None,None,,None,Good
815,,House,Apartment,480000,Yes,5,180,1,0,None,1,None,None,None,3,None,To be done up
816,,House,Apartment,490000,Yes,4,158,0,,None,1,None,None,None,3,None,Good
817,Bruxelles (19 communes),House,Apartment,720000,Yes,12,400,0,,None,1,None,None,None,2,None,To renovate
818,,House,Apartment,749000,Yes,7,365,0,,None,,None,None,None,,None,To be done up
819,,House,Apartment,1120000,Yes,7,580,0,0,None,,None,None,None,,None,To renovate
820,Guillemins,House,Apartment,1550000,Yes,,meters,1,0,None,,None,None,None,2,None,As new
821,,House,Apartment,1815000,Yes,,meters,0,0,None,,None,None,None,2,None,
822,,House,Apartment,280000,Yes,4,,0,0,None,,None,None,None,,None,To renovate
823,Dilbeek,House,Apartment,849000,Yes,5,275,0,,None,1,None,None,None,4,None,Just renovated
824,,House,Apartment,90000 + 992 per month,Yes,5,200,1,0,None,,None,None,None,2,None,
825,,House,Apartment,90000 + 2532 per month,Yes,5,200,1,0,None,,None,None,None,2,None,
826,,House,Apartment,150000,Yes,3,107,0,0,None,,None,None,None,,None,
827,,House,Apartment,289000,Yes,1,170,1,0,None,,None,None,None,2,None,
828,,House,Apartment,299000,Yes,4,325,1,0,None,,None,None,None,2,None,
829,,House,Apartment,315000,Yes,4,213,0,0,None,,None,None,None,2,None,
830,,House,Apartment,335000,Yes,2,224,0,,None,1,None,None,None,2,None,Good
831,,House,Apartment,350000,Yes,11,455,0,0,None,,None,None,None,4,None,To be done up
832,,House,Apartment,375000,Yes,,meters,1,0,None,,None,None,None,2,None,
833,,House,Apartment,499000,Yes,2,1000,1,0,None,,None,None,None,,None,
834,Bruxelles Ville,House,Apartment,525000,Yes,4,280,0,0,None,1,None,None,None,2,None,To be done up
835,,House,Apartment,527000,Yes,4,276,0,,None,,None,None,None,4,None,As new
836,,House,Apartment,527000,Yes,4,276,0,,None,,None,None,None,4,None,As new
837,Bruxelles,House,Apartment,700000,Yes,7,230,0,,None,,None,None,None,2,None,To renovate
838,,House,Apartment,895000,Yes,,meters,0,0,None,,None,None,None,2,None,Good
839,,House,Apartment,1750000,Yes,,meters,0,0,None,,None,None,None,2,None,Good
840,,House,Apartment,2200000,Yes,,,0,,None,1,None,None,None,3,None,Good
841,,House,Apartment,295000,Yes,9,,0,0,None,,None,None,None,,None,To renovate
842,,House,Apartment,298000,Yes,3,,0,0,None,,None,None,None,2,None,Good
843,,House,Apartment,180000,Yes,6,,0,0,None,,None,None,None,3,None,
844,,House,Apartment,135000,Yes,3,220,0,0,None,,None,None,None,3,None,Good
845,,House,Apartment,325000,Yes,,meters,0,0,None,,None,None,None,3,None,To renovate
846,,House,Apartment,460000,Yes,3,219,1,0,None,,None,None,None,3,None,
847,,House,Apartment,579000,Yes,5,375,0,,None,1,None,None,None,2,None,Good
848,,House,Apartment,720000,Yes,,,0,0,None,,None,None,None,4,None,To renovate
849,,House,Apartment,975000,Yes,10,600,0,,None,,None,None,None,3,None,Good
850,,House,Apartment,1150000,Yes,8,,1,,None,,None,None,None,2,None,As new
851,,House,Apartment,1150000,Yes,,,0,,None,,None,None,None,2,None,Good
852,,House,Apartment,1150000,Yes,11,460,0,0,None,,None,None,None,4,None,Just renovated
853,,House,Apartment,450000,Yes,,,0,,None,,None,None,None,2,None,As new
854,,House,Apartment,259000,Yes,3,,1,0,None,,None,None,None,3,None,Good
855,,House,Apartment,299000,Yes,2,180,0,,None,,None,None,None,,None,As new
856,,House,Apartment,330000,Yes,,meters,0,0,None,,None,None,None,4,None,To renovate
857,,House,Apartment,350000,Yes,6,347,1,0,None,,None,None,None,3,None,
858,,House,Apartment,410000,Yes,16,,0,,None,,None,None,None,2,None,To renovate
859,,House,Apartment,550000,Yes,,,1,0,None,,None,None,None,4,None,As new
860,,House,Apartment,560000,Yes,4,280,0,0,None,,None,None,None,,None,
861,,House,Apartment,690000,Yes,20,1000,0,,None,1,None,None,None,,None,
862,,House,Apartment,900000,Yes,4,,0,0,None,,None,None,None,1,None,
863,,House,Apartment,288900,Yes,6,220,1,1,None,,None,None,None,2,None,
864,Bruxelles,House,Apartment,550000,Yes,5,280,0,0,None,,None,None,None,2,None,Good
865,,House,Apartment,319000,Yes,,meters,1,0,None,,None,None,None,2,None,
866,,House,Apartment,150000,Yes,9,,0,,None,,None,None,None,3,None,To restore
867,,House,Apartment,195000,Yes,1,72,0,0,None,,None,None,None,3,None,To renovate
868,,House,Apartment,219000,Yes,3,162,1,0,None,,None,None,None,3,None,
869,,House,Apartment,220000,Yes,4,,0,0,None,,None,None,None,2,None,Good
870,,House,Apartment,319000,Yes,2,217,1,0,None,,None,None,None,2,None,
871,,House,Apartment,375000,Yes,6,230,0,0,None,,None,None,None,2,None,
872,,House,Apartment,395000,Yes,5,264,0,,None,1,None,None,None,4,None,To be done up
873,,House,Apartment,399000,Yes,,meters,1,0,None,1,None,None,None,4,None,
874,,House,Apartment,485000,Yes,4,220,0,0,None,,None,None,None,,None,
875,,House,Apartment,539000,Yes,10,,0,0,None,,None,None,None,4,None,To renovate
876,,House,Apartment,595000,Yes,6,280,0,,None,,None,None,None,2,None,To be done up
877,,House,Apartment,1250000,Yes,4,220,0,0,None,,None,None,None,,None,
878,,House,Apartment,1650000,Yes,9,,0,,None,,None,None,None,2,None,As new
879,,House,Apartment,1895000,Yes,,meters,0,0,None,,None,None,None,2,None,Good
880,,House,Apartment,185000,Yes,2,140,1,0,None,,None,None,None,2,None,Good
881,,House,Apartment,189000,Yes,5,145,0,0,None,,None,None,None,3,None,
882,,House,Apartment,235000,Yes,3,220,1,0,None,,None,None,None,,None,To be done up
883,,House,Apartment,250000,Yes,2,123,0,,None,1,None,None,None,2,None,Good
884,CHARLEROI (grand),House,Apartment,250000,Yes,3,,1,0,None,,None,None,None,2,None,Good
885,,House,Apartment,280000,Yes,4,200,0,,None,1,None,None,None,2,None,As new
886,Belgique,House,Apartment,290000,Yes,5,535,1,,None,,None,None,None,4,None,Good
887,,House,Apartment,315000,Yes,7,230,0,1,None,1,None,None,None,4,None,Good
888,,House,Apartment,319000,Yes,4,350,0,,None,1,None,None,None,3,None,Good
889,,House,Apartment,319000,Yes,4,350,0,,None,1,None,None,None,3,None,Good
890,,House,Apartment,345000,Yes,5,,0,0,None,1,None,None,None,3,None,
891,Charleroi et environs,House,Apartment,495000,Yes,10,,0,,None,,None,None,None,2,None,Good
892,,House,Apartment,616160,Yes,3,,1,0,None,,None,None,None,2,None,
893,,House,Apartment,675000,Yes,,meters,0,0,None,1,None,None,None,2,None,
894,,House,Apartment,895000,Yes,4,225,0,1,None,,None,None,None,2,None,As new
895,,House,Apartment,1295000,Yes,,meters,0,0,None,,None,None,None,2,None,As new
896,,House,Apartment,3500000,Yes,16,1600,0,0,None,,None,None,None,4,None,To renovate
897,,House,Apartment,3500000,Yes,16,1600,0,0,None,,None,None,None,4,None,To renovate
898,,House,Apartment,615000,Yes,4,238,1,0,None,,None,None,None,2,None,Good
899,Bruxelles-CEE,House,Apartment,885000,Yes,8,454,0,1,None,,None,None,None,2,None,To be done up
900,,House,Apartment,149000,Yes,,,0,,None,,None,None,None,2,None,Good
901,,House,Apartment,269000,Yes,5,300,0,0,None,,None,None,None,2,None,
902,,House,Apartment,325000,Yes,4,390,0,,None,,None,None,None,3,None,Good
903,,House,Apartment,325000,Yes,4,240,1,0,None,,None,None,None,3,None,
904,,House,Apartment,325000,Yes,4,240,1,0,None,,None,None,None,3,None,
905,,House,Apartment,425000,Yes,22,1419,0,,None,,None,None,None,4,None,To renovate
906,,House,Apartment,449000,Yes,6,234,0,0,None,,None,None,None,2,None,To renovate
907,,House,Apartment,745000,Yes,5,,0,0,None,,None,None,None,2,None,As new
908,,,,None,,,,0,,None,,None,None,None,,None,
909,,House,Apartment,849000,Yes,10,430,0,,None,,None,None,None,3,None,
910,,House,Apartment,1150000,Yes,5,545,0,,None,,None,None,None,3,None,As new
911,,House,Apartment,399000,Yes,2,,0,0,None,,None,None,None,2,None,
912,,House,Apartment,109000,Yes,2,85,0,0,None,1,None,None,None,3,None,To be done up
913,,House,Apartment,139000,Yes,2,95,0,0,None,,None,None,None,3,None,To renovate
914,,House,Apartment,310000,Yes,3,120,1,0,None,,None,None,None,2,None,As new
915,,House,Apartment,310000,Yes,4,200,1,0,None,,None,None,None,2,None,Good
916,,House,Apartment,325000,Yes,5,320,1,0,None,,None,None,None,2,None,
917,,House,Apartment,595000,Yes,6,240,1,0,None,1,None,None,None,2,None,Good
918,Grand Liège,House,Apartment,665000,Yes,4,240,1,1,None,1,None,None,None,2,None,
919,,House,Apartment,675000,Yes,,,1,0,None,,None,None,None,,None,Just renovated
920,,House,Apartment,745000,Yes,,,0,,None,,None,None,None,,None,To renovate
921,,House,Apartment,745000,Yes,2,91,0,0,None,1,None,None,None,2,None,
922,,House,Apartment,1250000,Yes,19,,0,0,None,1,None,None,None,2,None,Good
923,,House,Apartment,1401770,Yes,13,562,1,0,None,,None,None,None,4,None,
924,,House,Apartment,1590000,Yes,14,600,1,0,None,,None,None,None,2,None,As new
925,,House,Apartment,1700000,Yes,15,929,0,0,None,1,None,None,None,3,None,As new
926,,House,Apartment,1850000,Yes,,meters,0,0,None,,None,None,None,3,None,Good
927,,House,Apartment,385000,Yes,4,170,0,0,None,1,None,None,None,2,None,Good
928,,House,Apartment,310000,Yes,3,205,0,0,None,1,None,None,None,2,None,Just renovated
929,,House,Apartment,189000,Yes,,meters,1,0,None,,None,None,None,3,None,
930,,House,Apartment,280000,Yes,6,141,1,1,None,,None,None,None,2,None,As new
931,,House,Apartment,1250000,Yes,28,1237,0,0,None,,None,None,None,2,None,Just renovated
932,,House,Apartment,595000,Yes,9,225,0,,None,1,None,None,None,2,None,Good
933,,House,Apartment,1150000,Yes,10,,0,1,None,,None,None,None,,None,Just renovated
934,,House,Apartment,155000,Yes,6,,0,0,None,,None,None,None,3,None,To renovate
935,,House,Apartment,160000,Yes,6,230,0,0,None,,None,None,None,3,None,
936,,House,Apartment,179000,Yes,8,220,0,0,None,,None,None,None,3,None,To be done up
937,,House,Apartment,210000,Yes,5,,1,0,None,,None,None,None,,None,Good
938,,House,Apartment,268000,Yes,5,,1,0,None,,None,None,None,,None,Good
939,,House,Apartment,275000,Yes,3,200,0,0,None,1,None,None,None,2,None,Good
940,,House,Apartment,425000,Yes,10,,1,0,None,,None,None,None,,None,Good
941,,House,Apartment,459000,Yes,6,250,0,0,None,,None,None,None,2,None,Good
942,,House,Apartment,645000,Yes,4,,0,0,None,,None,None,None,2,None,
943,,House,Apartment,650000,Yes,6,300,0,0,None,,None,None,None,2,None,To renovate
944,,House,Apartment,775000,Yes,,meters,0,0,None,,None,None,None,2,None,To renovate
945,,House,Apartment,845000,Yes,,,0,0,None,,None,None,None,2,None,To renovate
946,,House,Apartment,600000,Yes,,,0,,None,,None,None,None,,None,To renovate
947,,House,Apartment,975000,Yes,5,286,0,0,None,,None,None,None,2,None,
948,,House,Apartment,415000,Yes,6,,0,0,None,,None,None,None,2,None,
949,,House,Apartment,115000,Yes,3,,0,0,None,,None,None,None,2,None,To renovate
950,,House,Apartment,145000,Yes,2,,0,0,None,1,None,None,None,2,None,Good
951,,House,Apartment,245000,Yes,,,0,,None,,None,None,None,,None,
952,,House,Apartment,385000,Yes,,meters,1,,None,,None,None,None,,None,
953,,House,Apartment,480000,Yes,5,180,1,0,None,1,None,None,None,3,None,To be done up
954,,House,Apartment,498000,Yes,6,240,1,0,None,,None,None,None,2,None,
955,,,,None,,,,0,,None,,None,None,None,,None,
956,,House,Apartment,729000,Yes,7,,0,0,None,,None,None,None,2,None,As new
957,Liège,House,Apartment,1250000,Yes,8,,1,0,None,,None,None,None,3,None,Good
958,,House,Apartment,550000,Yes,8,450,1,1,None,,None,None,None,4,None,Just renovated
959,,House,Apartment,590000,Yes,9,437,0,0,None,,None,None,None,2,None,
960,,House,Apartment,150000,Yes,8,264,0,0,None,,None,None,None,,None,To renovate
961,,House,Apartment,170000,Yes,,,0,,None,,None,None,None,2,None,To restore
962,,House,Apartment,495000,Yes,3,170,0,0,None,,None,None,None,2,None,As new
963,,House,Apartment,499000,Yes,6,405,1,0,None,,None,None,None,4,None,
964,,House,Apartment,649000,Yes,5,165,0,0,None,,None,None,None,2,None,As new
965,,House,Apartment,775000,Yes,6,285,0,,None,,None,None,None,3,None,Good
966,,House,Apartment,790000,Yes,6,,1,0,None,,None,None,None,4,None,
967,,House,Apartment,1790000,Yes,18,,0,,None,,None,None,None,2,None,To be done up
968,,,,None,,,,0,,None,,None,None,None,,None,
969,,House,Apartment,145000,Yes,2,,0,,None,,None,None,None,3,None,To be done up
970,,House,Apartment,175000,Yes,2,,0,0,None,,None,None,None,3,None,Good
971,,House,Apartment,195000,Yes,6,,0,,None,1,None,None,None,3,None,Good
972,,House,Apartment,199000,Yes,3,272,0,0,None,,None,None,None,2,None,
973,,House,Apartment,249000,Yes,4,,0,0,None,1,None,None,None,2,None,Good
974,,House,Apartment,360000,Yes,6,,0,0,None,,None,None,None,3,None,To renovate
975,,House,Apartment,545000,Yes,2,160,1,0,None,,None,None,None,3,None,
976,,House,Apartment,1399000,Yes,,,0,,None,,None,None,None,,None,
