,Locality,Type of property,Subtype of property,Price,Type of sale,Number of rooms,Area,Fully equipped kitchen,Furnished,Open fire,Terrace,Garden,Surface of the land,Surface area of the plot of land,Number of facades,Swimming pool,State of the building
618,Hainaut - Gosselies,House,Mixed-use,180000,Yes,3,185,0,0,None,,None,None,None,2,None,To be done up
619,,House,Mixed-use,479500,Yes,4,330,0,,None,,None,None,None,2,None,As new
620,,House,Mixed-use,650000,Yes,,meters,0,,None,,None,None,None,2,None,Good
621,,House,Mixed-use,680000,Yes,,meters,0,,None,,None,None,None,2,None,Good
622,,House,Mixed-use,199000,Yes,1,186,0,0,None,1,None,None,None,3,None,To renovate
623,,House,Mixed-use,235000,Yes,4,165,0,0,None,,None,None,None,3,None,To renovate
624,,House,Mixed-use,290000,Yes,,meters,0,,None,,None,None,None,2,None,Good
625,Brabant Wallon,House,Mixed-use,295000,Yes,2,,0,0,None,,None,None,None,2,None,To renovate
626,,House,Mixed-use,295000,Yes,3,200,0,0,None,,None,None,None,2,None,As new
627,Geel,House,Mixed-use,370000,Yes,2,190,0,,None,1,None,None,None,2,None,Good
628,,House,Mixed-use,625000,Yes,7,365,1,0,None,,None,None,None,2,None,
629,,House,Mixed-use,2600000,Yes,4,965,0,0,None,,None,None,None,4,None,Good
630,,House,Mixed-use,190000,Yes,3,265,0,0,None,,None,None,None,2,None,To be done up
631,,House,Mixed-use,140000,Yes,2,178,0,0,None,,None,None,None,2,None,To renovate
632,,House,Mixed-use,299000,Yes,5,150,0,0,None,1,None,None,None,2,None,To be done up
633,,House,Mixed-use,149000,Yes,1,63,1,0,None,,None,None,None,2,None,Good
634,PEPINSTER - SOIRON,House,Mixed-use,170000,Yes,3,221,0,0,None,,None,None,None,2,None,
635,,House,Mixed-use,399000,Yes,3,115,1,0,None,,None,None,None,3,None,As new
636,,House,Mixed-use,399000,Yes,4,230,0,0,None,,None,None,None,2,None,Just renovated
637,,House,Mixed-use,680000,Yes,3,220,0,0,None,,None,None,None,,None,
638,,House,Mixed-use,695000,Yes,4,310,0,0,None,,None,None,None,2,None,Just renovated
639,,House,Mixed-use,520000,Yes,3,,1,0,None,1,None,None,None,4,None,Good
640,"Aywaille, Awan, Harzé, Remou",House,Mixed-use,125000,Yes,3,135,0,0,None,,None,None,None,2,None,To renovate
641,,House,Mixed-use,250000,Yes,5,235,0,0,None,,None,None,None,2,None,
642,,House,Mixed-use,279000,Yes,3,199,1,0,None,,None,None,None,2,None,Good
643,,House,Mixed-use,350000,Yes,,,0,,None,,None,None,None,2,None,As new
644,Geraardsbergen,House,Mixed-use,419000,Yes,3,200,1,0,None,1,None,None,None,2,None,Good
645,,House,Mixed-use,495000,Yes,3,222,1,0,None,,None,None,None,2,None,
646,,House,Mixed-use,534000,Yes,5,190,0,0,None,,None,None,None,3,None,
647,,House,Mixed-use,595000,Yes,1,,0,0,None,,None,None,None,4,None,
648,,House,Mixed-use,479000,Yes,4,,1,,None,,None,None,None,4,None,Good
649,,House,Mixed-use,1295000,Yes,,meters,0,,None,,None,None,None,2,None,
650,,,,None,,,,0,,None,,None,None,None,,None,
651,,House,Mixed-use,159000,Yes,2,100,1,0,None,1,None,None,None,2,None,To be done up
652,,House,Mixed-use,195000,Yes,3,,1,0,None,,None,None,None,4,None,
653,,House,Mixed-use,219000,Yes,3,178,0,,None,,None,None,None,2,None,To renovate
654,,House,Mixed-use,235000,Yes,2,200,0,,None,1,None,None,None,4,None,As new
655,Bruxelles (19 communes),House,Mixed-use,1300000,Yes,6,225,0,0,None,,None,None,None,2,None,To be done up
656,,House,Mixed-use,2250000,Yes,5,550,0,0,None,,None,None,None,2,None,As new
657,,House,Mixed-use,295000,Yes,2,,0,0,None,,None,None,None,2,None,
658,Brabant Wallon,House,Mixed-use,150000,Yes,,,0,,None,,None,None,None,2,None,To renovate
659,CHARLEROI (grand),House,Mixed-use,180000,Yes,3,182,0,0,None,1,None,None,None,2,None,Good
660,,House,Mixed-use,225000,Yes,2,,0,,None,1,None,None,None,2,None,Good
661,,House,Mixed-use,295000,Yes,,meters,0,0,None,,None,None,None,4,None,Good
662,,House,Mixed-use,335000,Yes,2,224,0,,None,1,None,None,None,2,None,Good
663,Grand Beersel,House,Mixed-use,449000,Yes,3,280,0,0,None,1,None,None,None,3,None,Good
664,,House,Mixed-use,460000,Yes,9,400,0,0,None,,None,None,None,2,None,To renovate
665,,House,Mixed-use,569000,Yes,3,123,0,0,None,,None,None,None,2,None,Good
666,,House,Mixed-use,595000,Yes,9,385,0,0,None,,None,None,None,2,None,To be done up
667,,House,Mixed-use,850000,Yes,8,447,1,0,None,,None,None,None,3,None,Good
668,,House,Mixed-use,299000,Yes,2,185,1,,None,,None,None,None,,None,To be done up
669,,House,Mixed-use,229000,Yes,2,126,0,0,None,,None,None,None,2,None,To be done up
670,,House,Mixed-use,249000,Yes,2,135,0,0,None,,None,None,None,2,None,To be done up
671,,House,Mixed-use,395000,Yes,4,310,0,,None,1,None,None,None,3,None,To be done up
672,,House,Mixed-use,489000,Yes,4,155,0,0,None,1,None,None,None,4,None,Good
673,CHARLEROI (grand),House,Mixed-use,695000,Yes,4,305,1,0,None,1,None,None,None,2,None,Good
674,,House,Mixed-use,795000,Yes,6,402,0,0,None,,None,None,None,4,None,
675,,House,Mixed-use,1150000,Yes,11,460,0,0,None,,None,None,None,4,None,Just renovated
676,,House,Mixed-use,79000,Yes,2,70,0,0,None,,None,None,None,2,None,To renovate
677,,House,Mixed-use,195000,Yes,2,,1,0,None,1,None,None,None,2,None,As new
678,,House,Mixed-use,298000,Yes,3,236,0,1,None,1,None,None,None,2,None,Good
679,,House,Mixed-use,375000,Yes,,,1,0,None,,None,None,None,2,None,Good
680,,House,Mixed-use,400000,Yes,4,300,1,,None,1,None,None,None,4,None,To be done up
681,,House,Mixed-use,530000,Yes,,,0,,None,,None,None,None,3,None,To renovate
682,,House,Mixed-use,30000,Yes,,,0,,None,,None,None,None,2,None,
683,,House,Mixed-use,319000,Yes,,meters,1,0,None,,None,None,None,2,None,
684,,House,Mixed-use,180000,Yes,8,210,0,0,None,1,None,None,None,2,None,To renovate
685,,House,Mixed-use,195000,Yes,3,149,1,0,None,,None,None,None,2,None,
686,,House,Mixed-use,315000,Yes,4,,0,,None,,None,None,None,3,None,To renovate
687,,House,Mixed-use,330000,Yes,3,,0,0,None,,None,None,None,2,None,To be done up
688,,House,Mixed-use,175000,Yes,2,,0,0,None,,None,None,None,2,None,To be done up
689,Charleroi et environs,House,Mixed-use,149000,Yes,2,,0,,None,,None,None,None,3,None,Good
690,saint-Germain,House,Mixed-use,175000,Yes,1,155,0,0,None,,None,None,None,2,None,To renovate
691,,House,Mixed-use,198000,Yes,4,212,0,0,None,,None,None,None,2,None,To be done up
692,,House,Mixed-use,245000,Yes,3,232,1,,None,,None,None,None,3,None,To restore
693,,House,Mixed-use,249000,Yes,,meters,0,0,None,,None,None,None,,None,
694,,House,Mixed-use,289000,Yes,,meters,0,0,None,,None,None,None,,None,
695,,House,Mixed-use,520000,Yes,,meters,0,,None,,None,None,None,4,None,
696,,House,Mixed-use,579000,Yes,5,375,0,,None,1,None,None,None,2,None,Good
697,,House,Mixed-use,1390000,Yes,7,,0,0,None,,None,None,None,4,None,As new
698,,House,Mixed-use,1600000,Yes,2,898,1,0,None,1,None,None,None,4,None,As new
699,,House,Mixed-use,179000,Yes,2,,0,0,None,,None,None,None,3,None,To be done up
700,,House,Mixed-use,319000,Yes,2,217,1,0,None,,None,None,None,2,None,
701,,House,Mixed-use,395000,Yes,2,500,0,,None,,None,None,None,4,None,Good
702,,House,Mixed-use,550000,Yes,2,,0,,None,,None,None,None,2,None,Good
703,,House,Mixed-use,599000,Yes,4,280,0,0,None,1,None,None,None,2,None,As new
704,,House,Mixed-use,649000,Yes,9,435,0,0,None,,None,None,None,2,None,Good
705,,House,Mixed-use,390000,Yes,5,230,0,0,None,,None,None,None,2,None,
706,,House,Mixed-use,150000,Yes,1,228,0,0,None,,None,None,None,2,None,To be done up
707,,House,Mixed-use,229999,Yes,5,255,0,0,None,,None,None,None,2,None,To renovate
708,,House,Mixed-use,249000,Yes,5,215,0,0,None,1,None,None,None,2,None,Good
709,,House,Mixed-use,299900,Yes,4,215,1,,None,1,None,None,None,3,None,Good
710,,House,Mixed-use,400000,Yes,4,535,0,0,None,,None,None,None,4,None,As new
711,,House,Mixed-use,485000,Yes,10,450,0,,None,,None,None,None,4,None,Good
712,,House,Mixed-use,515000,Yes,4,230,1,0,None,,None,None,None,2,None,
713,,House,Mixed-use,125000,Yes,2,220,0,,None,,None,None,None,2,None,To renovate
714,,House,Mixed-use,269000,Yes,,meters,0,0,None,,None,None,None,3,None,Good
715,,House,Mixed-use,275000,Yes,5,240,0,0,None,,None,None,None,3,None,As new
716,,House,Mixed-use,325000,Yes,3,,0,,None,,None,None,None,3,None,Good
717,,House,Mixed-use,580000,Yes,6,195,0,0,None,,None,None,None,1,None,Good
718,,House,Mixed-use,599000,Yes,7,335,1,0,None,,None,None,None,,None,
719,,House,Mixed-use,1750000,Yes,35,,0,,None,1,None,None,None,4,None,Good
720,,House,Mixed-use,245000,Yes,,,0,,None,,None,None,None,,None,
721,,,,None,,,,0,,None,,None,None,None,,None,
722,,House,Mixed-use,1900000,Yes,,meters,0,0,None,,None,None,None,,None,
723,,House,Mixed-use,149000,Yes,2,164,0,,None,,None,None,None,2,None,To renovate
724,,House,Mixed-use,149000,Yes,,meters,0,,None,,None,None,None,2,None,
725,,House,Mixed-use,159000,Yes,,meters,0,0,None,,None,None,None,2,None,To renovate
726,,House,Mixed-use,325000,Yes,4,,0,0,None,,None,None,None,2,None,
727,,House,Mixed-use,350000,Yes,3,1807,0,0,None,,None,None,None,3,None,
728,,House,Mixed-use,398000,Yes,4,254,1,1,None,,None,None,None,4,None,
729,,House,Mixed-use,150000,Yes,,,0,,None,,None,None,None,2,None,To be done up
730,,House,Mixed-use,135900,Yes,2,172,0,0,None,,None,None,None,2,None,Good
731,,House,Mixed-use,150000,Yes,5,342,0,0,None,,None,None,None,3,None,To restore
732,,House,Mixed-use,159000,Yes,,meters,1,0,None,,None,None,None,2,None,
733,,House,Mixed-use,219990,Yes,3,231,0,0,None,,None,None,None,2,None,To be done up
734,,House,Mixed-use,295000,Yes,4,,0,0,None,,None,None,None,2,None,Good
735,,House,Mixed-use,315000,Yes,4,,1,0,None,,None,None,None,3,None,Good
736,,House,Mixed-use,399000,Yes,4,238,0,,None,,None,None,None,2,None,Good
737,,House,Mixed-use,695000,Yes,2,384,1,,None,,None,None,None,2,None,
738,CHARLEROI (grand),House,Mixed-use,120000,Yes,3,,0,0,None,,None,None,None,2,None,Good
739,,House,Mixed-use,590000,Yes,3,760,0,,None,,None,None,None,4,None,Good
740,,House,Mixed-use,890000,Yes,3,,0,,None,,None,None,None,,None,
741,,House,Mixed-use,210000,Yes,,meters,0,0,None,,None,None,None,,None,
742,,House,Mixed-use,180000,Yes,,,0,0,None,,None,None,None,2,None,
743,,House,Mixed-use,395000,Yes,4,,0,0,None,,None,None,None,,None,
744,,House,Mixed-use,425000,Yes,3,270,1,0,None,,None,None,None,3,None,
745,,,,None,,,,0,,None,,None,None,None,,None,
746,,House,Mixed-use,318500,Yes,2,,0,,None,,None,None,None,2,None,Good
747,,House,Mixed-use,310000,Yes,9,,1,,None,,None,None,None,3,None,To be done up
748,,House,Mixed-use,4900000,Yes,12,1400,0,1,None,,None,None,None,2,None,Good
749,,House,Mixed-use,997500,Yes,6,,0,,None,,None,None,None,4,None,Good
750,,House,Mixed-use,2500,Yes,,,0,,None,,None,None,None,3,None,To renovate
751,,House,Mixed-use,175000,Yes,2,145,0,0,None,,None,None,None,3,None,Good
752,,House,Mixed-use,225000,Yes,5,,0,,None,,None,None,None,2,None,To be done up
753,,House,Mixed-use,330000,Yes,,,1,,None,,None,None,None,2,None,
754,,House,Mixed-use,680000,Yes,24,1407,0,,None,,None,None,None,4,None,
755,,House,Mixed-use,190000,Yes,3,170,0,0,None,,None,None,None,3,None,Good
756,Pajottenland,House,Mixed-use,2500,Yes,1,,0,,None,,None,None,None,3,None,As new
757,,House,Mixed-use,79000,Yes,8,405,0,,None,1,None,None,None,2,None,To renovate
758,,House,Mixed-use,129000,Yes,2,,0,0,None,,None,None,None,2,None,
759,,House,Mixed-use,120000,Yes,,meters,0,0,None,,None,None,None,,None,
760,,House,Mixed-use,140000,Yes,,meters,0,0,None,,None,None,None,,None,
761,,House,Mixed-use,145000,Yes,,meters,0,0,None,,None,None,None,,None,
762,,House,Mixed-use,199000,Yes,,meters,0,0,None,,None,None,None,,None,
763,,House,Mixed-use,315000,Yes,,meters,0,0,None,,None,None,None,,None,
764,,House,Mixed-use,380000,Yes,,meters,0,0,None,,None,None,None,,None,
765,,House,Mixed-use,450000,Yes,,meters,0,0,None,,None,None,None,,None,
766,Bruxelles (19 communes),House,Mixed-use,1200000,Yes,,,0,0,None,1,None,None,None,2,None,To be done up
767,GRAND VERVIERS,House,Mixed-use,285000,Yes,3,338,0,,None,,None,None,None,2,None,Good
768,,House,Mixed-use,549000,Yes,8,,0,,None,,None,None,None,2,None,Just renovated
769,,House,Mixed-use,885000,Yes,,,0,,None,,None,None,None,2,None,Good
770,,House,Mixed-use,209000,Yes,3,265,0,0,None,1,None,None,None,2,None,Good
771,,House,Mixed-use,395000,Yes,10,330,1,0,None,,None,None,None,2,None,
772,,House,Mixed-use,299000,Yes,2,,0,0,None,1,None,None,None,3,None,Good
773,,House,Mixed-use,100000,Yes,4,360,0,0,None,,None,None,None,2,None,To renovate
774,,House,Mixed-use,150000,Yes,,meters,0,0,None,,None,None,None,,None,
775,,House,Mixed-use,400000,Yes,2,,0,,None,,None,None,None,3,None,Good
776,,House,Mixed-use,1250000,Yes,,meters,0,0,None,,None,None,None,,None,
777,,House,Mixed-use,149000,Yes,2,,0,,None,1,None,None,None,2,None,
778,,House,Mixed-use,169000,Yes,,meters,0,0,None,,None,None,None,,None,
779,,House,Mixed-use,249000,Yes,1,,0,0,None,,None,None,None,2,None,To be done up
780,,House,Mixed-use,155000,Yes,,,0,,None,,None,None,None,3,None,To renovate
781,,House,Mixed-use,4222000,Yes,30,,0,,None,,None,None,None,2,None,
782,,House,Mixed-use,150000,Yes,2,131,0,0,None,,None,None,None,2,None,To be done up
783,,House,Mixed-use,150000,Yes,,meters,0,0,None,,None,None,None,,None,
784,,House,Mixed-use,350000,Yes,5,,0,0,None,,None,None,None,2,None,
785,,House,Mixed-use,1000000,Yes,,,0,,None,,None,None,None,4,None,Good
786,,House,Mixed-use,1000000,Yes,,,0,,None,,None,None,None,4,None,Good
787,,House,Mixed-use,1000000,Yes,,,0,,None,,None,None,None,4,None,Good
788,,House,Mixed-use,1000000,Yes,,,0,,None,,None,None,None,4,None,Good
789,,House,Mixed-use,250000,Yes,2,289,0,0,None,,None,None,None,3,None,To be done up
790,Bressoux,House,Mixed-use,225000,Yes,2,82,0,,None,,None,None,None,2,None,As new
791,,House,Mixed-use,395000,Yes,2,112,1,,None,1,None,None,None,3,None,Just renovated
792,,House,Mixed-use,1350000,Yes,10,559,1,0,None,,None,None,None,2,None,Good
793,,House,Mixed-use,585000,Yes,3,278,0,,None,,None,None,None,3,None,Good
794,,House,Mixed-use,110000,Yes,2,149,1,0,None,,None,None,None,2,None,To renovate
795,Waterloo,House,Mixed-use,895000,Yes,3,200,1,0,None,,None,None,None,4,None,To be done up
796,,House,Mixed-use,295000,Yes,4,189,0,0,None,,None,None,None,2,None,To renovate
797,Verviers,House,Mixed-use,79000,Yes,1,140,0,,None,,None,None,None,2,None,To renovate
798,,House,Mixed-use,420000,Yes,3,197,1,0,None,,None,None,None,3,None,Good
799,,House,Mixed-use,248000,Yes,1,61,1,0,None,,None,None,None,2,None,As new
800,,House,Mixed-use,275000,Yes,1,69,1,0,None,,None,None,None,2,None,As new
801,,House,Mixed-use,400000,Yes,2,130,0,0,None,,None,None,None,3,None,To be done up
802,BERCHEM STATION,House,Mixed-use,495000,Yes,4,270,0,0,None,,None,None,None,2,None,To be done up
803,,House,Mixed-use,205000,Yes,4,166,1,0,None,,None,None,None,2,None,To be done up
804,Place Flagey,House,Mixed-use,550000,Yes,4,250,0,0,None,,None,None,None,2,None,Good
805,,House,Mixed-use,550000,Yes,7,301,0,0,None,1,None,None,None,3,None,Good
806,Brussels Center,House,Mixed-use,799000,Yes,5,405,0,0,None,,None,None,None,2,None,To renovate
807,Vilvoorde,House,Mixed-use,630000,Yes,4,175,1,,None,1,None,None,None,2,None,As new
808,,House,Mixed-use,675000,Yes,11,280,0,0,None,,None,None,None,2,None,Good
809,,House,Mixed-use,245000,Yes,5,296,0,0,None,,None,None,None,2,None,To renovate
810,,House,Mixed-use,630000,Yes,7,1250,0,0,None,,None,None,None,4,None,To renovate
811,,House,Mixed-use,1159000,Yes,6,625,0,0,None,,None,None,None,4,None,Good
812,,House,Mixed-use,187000,Yes,2,81,0,0,None,,None,None,None,3,None,To be done up
813,ROCOURT/ANS/ALLEUR,House,Mixed-use,225000,Yes,2,173,1,,None,,None,None,None,2,None,Good
814,,House,Mixed-use,249000,Yes,4,172,1,0,None,,None,None,None,4,None,To be done up
815,,House,Mixed-use,315000,Yes,3,260,0,0,None,,None,None,None,2,None,Good
816,,House,Mixed-use,735000,Yes,8,667,0,0,None,,None,None,None,3,None,To be done up
817,,House,Mixed-use,229000,Yes,6,,0,0,None,,None,None,None,2,None,To renovate
818,,House,Mixed-use,188000,Yes,2,89,0,0,None,1,None,None,None,,None,Good
819,,House,Mixed-use,230000,Yes,1,93,0,0,None,,None,None,None,2,None,Just renovated
820,,House,Mixed-use,235000,Yes,4,221,1,0,None,1,None,None,None,2,None,Good
821,,House,Mixed-use,557000,Yes,6,185,0,,None,,None,None,None,2,None,To be done up
822,,House,Mixed-use,749000,Yes,4,499,1,0,None,,None,None,None,2,None,
823,,House,Mixed-use,795000,Yes,4,420,1,0,None,,None,None,None,4,None,Good
824,,House,Mixed-use,945000,Yes,5,350,1,0,None,,None,None,None,2,None,Just renovated
825,,House,Mixed-use,198000,Yes,2,84,0,0,None,,None,None,None,2,None,To be done up
826,OUPEYE,House,Mixed-use,205000,Yes,4,224,0,,None,,None,None,None,3,None,Good
827,,House,Mixed-use,675000,Yes,,meters,0,0,None,,None,None,None,,None,Good
828,,House,Mixed-use,210000,Yes,2,110,1,0,None,,None,None,None,3,None,As new
829,,House,Mixed-use,254000,Yes,2,96,1,0,None,,None,None,None,2,None,Just renovated
830,,House,Mixed-use,398000,Yes,7,297,0,0,None,,None,None,None,2,None,To renovate
831,,House,Mixed-use,420000,Yes,4,194,0,0,None,,None,None,None,2,None,Good
832,,House,Mixed-use,430000,Yes,4,160,0,0,None,,None,None,None,2,None,Good
833,,House,Mixed-use,449000,Yes,3,277,0,0,None,,None,None,None,3,None,
834,,House,Mixed-use,465000,Yes,5,461,0,0,None,,None,None,None,3,None,To be done up
835,,House,Mixed-use,950000,Yes,4,295,0,,None,,None,None,None,2,None,Good
836,Ardennes,House,Mixed-use,165000,Yes,3,240,1,0,None,,None,None,None,2,None,To be done up
837,,House,Mixed-use,180000,Yes,4,187,0,0,None,,None,None,None,3,None,To renovate
838,,House,Mixed-use,229000,Yes,4,295,1,0,None,,None,None,None,2,None,To be done up
839,,House,Mixed-use,239000,Yes,3,179,0,0,None,,None,None,None,2,None,Good
840,,House,Mixed-use,350000,Yes,,meters,0,,None,,None,None,None,2,None,To renovate
841,,House,Mixed-use,395000,Yes,4,133,0,0,None,,None,None,None,3,None,To renovate
842,,House,Mixed-use,499000,Yes,5,567,0,0,None,,None,None,None,4,None,To be done up
843,,House,Mixed-use,590000,Yes,2,400,1,0,None,,None,None,None,4,None,Good
844,,House,Mixed-use,720000,Yes,3,528,0,0,None,,None,None,None,4,None,Good
845,,House,Mixed-use,849000,Yes,6,372,1,1,None,,None,None,None,4,None,Just renovated
846,,House,Mixed-use,495000,Yes,3,172,1,0,None,,None,None,None,,None,To be done up
847,,House,Mixed-use,249000,Yes,4,220,0,0,None,,None,None,None,4,None,To renovate
848,,House,Mixed-use,385000,Yes,3,168,1,0,None,,None,None,None,2,None,To be done up
849,Bruxelles (19 communes),House,Mixed-use,550000,Yes,,,0,,None,,None,None,None,2,None,Good
850,,House,Mixed-use,795000,Yes,,meters,0,0,None,,None,None,None,4,None,Good
851,Place Joseph Willem,House,Mixed-use,109000,Yes,2,124,0,0,None,,None,None,None,2,None,To renovate
852,Chaudfontaine et environs,House,Mixed-use,150000,Yes,2,365,1,,None,1,None,None,None,4,None,To renovate
853,,House,Mixed-use,260000,Yes,3,159,1,,None,,None,None,None,4,None,Good
854,,House,Mixed-use,270000,Yes,1,95,0,0,None,,None,None,None,2,None,Good
855,,House,Mixed-use,350000,Yes,3,280,1,0,None,,None,None,None,2,None,As new
856,Regio Zennevallei-Halle-SPL-Lennik,House,Mixed-use,399000,Yes,4,176,0,,None,1,None,None,None,2,None,Good
857,Bruxelles (19 communes),House,Mixed-use,550000,Yes,1,265,0,0,None,,None,None,None,2,None,
858,,House,Mixed-use,569000,Yes,4,315,0,0,None,,None,None,None,2,None,
859,centrum Gent,House,Mixed-use,599000,Yes,6,339,0,0,None,,None,None,None,2,None,To renovate
860,Thier-à-Liège,House,Mixed-use,619000,Yes,4,365,0,0,None,,None,None,None,,None,
861,Bruxelles (19 communes),House,Mixed-use,695000,Yes,,,0,0,None,,None,None,None,2,None,Good
862,,House,Mixed-use,695000,Yes,5,371,1,0,None,,None,None,None,2,None,Good
863,,House,Mixed-use,790000,Yes,10,442,1,0,None,,None,None,None,2,None,Good
864,,House,Mixed-use,795000,Yes,3,210,1,0,None,,None,None,None,4,None,Good
865,Bruxelles (19 communes),House,Mixed-use,1100000,Yes,,,1,0,None,,None,None,None,2,None,Good
866,,House,Mixed-use,275000,Yes,3,280,1,0,None,,None,None,None,3,None,To be done up
867,,House,Mixed-use,960000,Yes,4,260,1,0,None,,None,None,None,3,None,As new
868,,House,Mixed-use,269000,Yes,,meters,0,0,None,,None,None,None,2,None,To be done up
869,,House,Mixed-use,179000,Yes,1,126,0,0,None,,None,None,None,3,None,Just renovated
870,,House,Mixed-use,350000,Yes,3,183,1,,None,,None,None,None,2,None,Good
871,,House,Mixed-use,460000,Yes,9,285,0,1,None,,None,None,None,2,None,To be done up
872,,House,Mixed-use,475000,Yes,2,215,0,0,None,,None,None,None,,None,Good
873,,House,Mixed-use,550000,Yes,3,225,0,,None,1,None,None,None,4,None,As new
874,VERVIERS,House,Mixed-use,1100000,Yes,4,456,1,1,None,1,None,None,None,4,None,Good
875,,House,Mixed-use,198000,Yes,2,240,0,0,None,,None,None,None,2,None,Just renovated
876,,House,Mixed-use,379000,Yes,1,133,0,,None,,None,None,None,2,None,As new
877,,House,Mixed-use,499000,Yes,,meters,0,0,None,,None,None,None,2,None,To be done up
878,,House,Mixed-use,565000,Yes,12,616,0,0,None,1,None,None,None,2,None,Good
879,,House,Mixed-use,585000,Yes,4,275,0,,None,,None,None,None,3,None,Good
880,,House,Mixed-use,699000,Yes,4,372,1,0,None,,None,None,None,4,None,Good
881,,House,Mixed-use,235000,Yes,2,248,0,0,None,,None,None,None,2,None,To be done up
882,,House,Mixed-use,350000,Yes,7,300,0,0,None,,None,None,None,2,None,To be done up
883,,House,Mixed-use,495000,Yes,3,180,1,0,None,,None,None,None,2,None,Good
884,,House,Mixed-use,125000,Yes,4,170,1,0,None,,None,None,None,3,None,To be done up
885,,House,Mixed-use,209999,Yes,3,230,0,0,None,,None,None,None,4,None,To be done up
886,SERAING,House,Mixed-use,229000,Yes,3,417,1,,None,1,None,None,None,3,None,To be done up
887,,House,Mixed-use,235000,Yes,3,105,1,0,None,1,None,None,None,3,None,Good
888,,House,Mixed-use,300000,Yes,4,277,1,0,None,,None,None,None,2,None,To be done up
889,,House,Mixed-use,300000,Yes,3,473,0,0,None,,None,None,None,2,None,Good
890,,House,Mixed-use,310000,Yes,5,,0,0,None,,None,None,None,2,None,Good
891,,House,Mixed-use,340000,Yes,2,253,1,0,None,,None,None,None,1,None,Good
892,,House,Mixed-use,390000,Yes,5,213,1,0,None,1,None,None,None,4,None,Good
893,,House,Mixed-use,950000,Yes,7,482,1,0,None,,None,None,None,4,None,As new
894,,House,Mixed-use,495000,Yes,,meters,0,0,None,,None,None,None,2,None,Good
895,,House,Mixed-use,109000,Yes,2,93,0,0,None,,None,None,None,,None,Good
896,,House,Mixed-use,120000,Yes,2,90,0,0,None,,None,None,None,2,None,To renovate
897,,House,Mixed-use,420000,Yes,6,662,0,0,None,,None,None,None,2,None,Good
898,,House,Mixed-use,545000,Yes,4,300,1,0,None,,None,None,None,,None,As new
899,,House,Mixed-use,645000,Yes,3,250,0,0,None,1,None,None,None,4,None,As new
900,,House,Mixed-use,850000,Yes,4,400,0,0,None,,None,None,None,4,None,To renovate
901,,House,Mixed-use,870000,Yes,4,555,0,0,None,1,None,None,None,4,None,Good
902,,House,Mixed-use,1990000,Yes,,meters,0,0,None,,None,None,None,2,None,Good
903,,House,Mixed-use,120000,Yes,5,177,0,0,None,,None,None,None,2,None,To be done up
904,,House,Mixed-use,149000,Yes,,meters,0,0,None,,None,None,None,2,None,To renovate
905,Fléron Retinne Magnée Romsée,House,Mixed-use,278000,Yes,1,60,1,0,None,,None,None,None,2,None,Good
906,,House,Mixed-use,299000,Yes,4,489,1,0,None,,None,None,None,2,None,Good
907,,House,Mixed-use,378000,Yes,4,325,1,0,None,,None,None,None,2,None,Good
908,,House,Mixed-use,398000,Yes,2,437,0,0,None,,None,None,None,2,None,As new
909,,House,Mixed-use,419000,Yes,5,340,0,0,None,1,None,None,None,3,None,Good
910,,House,Mixed-use,574000,Yes,4,,0,,None,1,None,None,None,4,None,To renovate
911,Ekeren,House,Mixed-use,635000,Yes,4,370,0,0,None,1,None,None,None,4,None,To renovate
912,,House,Mixed-use,750000,Yes,5,420,0,,None,,None,None,None,2,None,Good
913,,House,Mixed-use,1200000,Yes,6,700,0,0,None,1,None,None,None,2,None,To renovate
914,,House,Mixed-use,1950000,Yes,,meters,0,,None,,None,None,None,2,None,Good
915,,House,Mixed-use,289000,Yes,5,251,1,,None,,None,None,None,2,None,Good
916,,House,Mixed-use,297000,Yes,3,235,0,0,None,,None,None,None,2,None,
917,,House,Mixed-use,399000,Yes,3,517,0,0,None,,None,None,None,2,None,To renovate
918,,House,Mixed-use,410000,Yes,7,411,0,0,None,,None,None,None,,None,As new
919,,House,Mixed-use,470000,Yes,6,374,1,0,None,,None,None,None,3,None,Good
920,,House,Mixed-use,689000,Yes,4,287,0,0,None,,None,None,None,3,None,As new
921,,House,Mixed-use,790000,Yes,5,565,1,,None,,None,None,None,2,None,Good
922,,House,Mixed-use,375000,Yes,3,145,0,0,None,,None,None,None,3,None,To renovate
923,,House,Mixed-use,450000,Yes,,meters,0,,None,,None,None,None,3,None,Good
924,,House,Mixed-use,210000,Yes,3,,1,0,None,,None,None,None,2,None,Good
925,,House,Mixed-use,185000,Yes,3,120,0,0,None,,None,None,None,2,None,To be done up
926,,House,Mixed-use,255000,Yes,4,229,0,0,None,,None,None,None,3,None,Good
927,,House,Mixed-use,360000,Yes,,meters,0,,None,,None,None,None,3,None,As new
928,,House,Mixed-use,575000,Yes,3,210,0,,None,,None,None,None,4,None,As new
929,Ardennes,House,Mixed-use,575000,Yes,5,550,0,0,None,,None,None,None,2,None,As new
930,,House,Mixed-use,595000,Yes,,meters,0,0,None,,None,None,None,2,None,Good
931,,House,Mixed-use,770000,Yes,2,182,0,,None,,None,None,None,3,None,To be done up
932,Kortrijk,House,Mixed-use,980000,Yes,8,528,0,0,None,1,None,None,None,4,None,Good
