,Locality,Type of property,Subtype of property,Price,Type of sale,Number of rooms,Area,Fully equipped kitchen,Furnished,Open fire,Terrace,Garden,Surface of the land,Surface area of the plot of land,Number of facades,Swimming pool,State of the building
105,,House,Villa,1395000,No,6,None,1,0,None,,None,None,None,4,None,Good
106,,House,Villa,875000,No,4,None,0,0,None,,None,None,None,3,None,As new
107,,House,Villa,895000,No,4,None,0,0,None,,None,None,None,3,None,As new
108,,House,Villa,225000,No,2,None,1,0,None,1,None,None,None,,None,Good
109,,House,Villa,235000,No,3,None,1,0,None,1,None,None,None,,None,To be done up
110,,House,Villa,245000,No,3,None,0,1,None,,None,None,None,,None,As new
111,,House,Villa,245000,No,3,None,0,0,None,,None,None,None,,None,As new
112,,House,Villa,245000,No,3,None,0,0,None,,None,None,None,,None,As new
113,,House,Villa,285000,No,3,None,1,0,None,,None,None,None,,None,Good
114,,House,Villa,295000,No,5,None,1,0,None,,None,None,None,,None,Good
115,,House,Villa,345000,No,3,None,0,0,None,,None,None,None,,None,Good
116,,House,Villa,434000,No,6,None,0,0,None,1,None,None,None,,None,As new
117,,House,Villa,450000,No,4,None,1,1,None,,None,None,None,,None,As new
118,,House,Villa,285000,No,4,None,0,0,None,,None,None,None,3,None,Good
119,,House,Villa,645000,No,4,None,1,0,None,1,None,None,None,4,None,Good
120,,House,Villa,1095000,No,7,None,0,0,None,,None,None,None,4,None,As new
121,,House,Clos,From 216000 To 257000,No,,None,0,,None,,None,None,None,,None,
122,Brabant Wallon,House,Maison,From 235000 To 315000,No,,None,0,,None,,None,None,None,,None,
123,,House,Lotissement,From 419893 To 507062,No,,None,0,,None,,None,None,None,,None,
124,,House,Villa,345000,No,4,None,1,0,None,1,None,None,None,4,None,
125,,House,Villa,380000,No,4,None,0,0,None,,None,None,None,,None,To be done up
126,,House,Villa,515000,No,4,None,1,0,None,1,None,None,None,4,None,Good
127,,House,Villa,530000,No,3,None,0,0,None,,None,None,None,4,None,To be done up
128,Soignies,House,Villa,545000,No,5,None,1,,None,,None,None,None,4,None,As new
129,Silly,House,Villa,545000,No,5,None,1,,None,,None,None,None,4,None,As new
130,Cambron-saint-vincent,House,Villa,545000,No,5,None,1,,None,,None,None,None,4,None,As new
131,Brugelette,House,Villa,545000,No,5,None,1,,None,,None,None,None,4,None,As new
132,,House,Villa,559500,No,4,None,1,0,None,1,None,None,None,4,None,
133,,House,Villa,750000,No,3,None,1,0,None,,None,None,None,4,None,As new
134,,House,Villa,795000,No,5,None,0,0,None,,None,None,None,4,None,As new
135,,House,Villa,815000,No,6,None,1,0,None,1,None,None,None,4,None,Just renovated
136,,House,Villa,865000,No,4,None,1,0,None,,None,None,None,4,None,As new
137,,House,Villa,895000,No,5,None,0,0,None,1,None,None,None,4,None,To renovate
138,,House,Villa,950000,No,4,None,1,0,None,1,None,None,None,4,None,To be done up
139,,House,Villa,1100000,No,5,None,1,0,None,,None,None,None,4,None,As new
140,,House,Villa,1150000,No,5,None,0,0,None,,None,None,None,4,None,Good
