,Locality,Type of property,Subtype of property,Price,Type of sale,Number of rooms,Area,Fully equipped kitchen,Furnished,Open fire,Terrace,Garden,Surface of the land,Surface area of the plot of land,Number of facades,Swimming pool,State of the building
192,,House,Bungalow,253000,No,3,None,0,,None,,None,None,None,4,None,To renovate
193,,House,Bungalow,115000,No,1,None,0,0,None,,None,None,None,4,None,To renovate
194,,House,Bungalow,399900,No,3,None,0,0,None,1,None,None,None,4,None,Good
195,,House,Bungalow,245000,No,3,None,0,0,None,1,None,None,None,,None,
196,,House,Bungalow,255000,No,3,None,0,0,None,,None,None,None,4,None,To renovate
197,Région Froidchapelle,House,Bungalow,60500,No,2,None,0,0,None,1,None,None,None,4,None,Good
198,,House,Bungalow,225000,No,2,None,0,0,None,,None,None,None,4,None,Good
199,,House,Bungalow,298000,No,2,None,0,0,None,,None,None,None,,None,
200,,House,Bungalow,696000,No,3,None,1,0,None,1,None,None,None,4,None,Just renovated
201,,House,Bungalow,138000,No,1,None,0,,None,,None,None,None,4,None,Good
202,,House,Bungalow,275000,No,3,None,1,,None,1,None,None,None,4,None,Good
203,,House,Bungalow,235000,No,2,None,1,0,None,,None,None,None,4,None,Good
204,,House,Bungalow,195000,No,3,None,1,,None,,None,None,None,4,None,
205,,House,Bungalow,195000,No,2,None,1,,None,,None,None,None,3,None,Good
206,,House,Bungalow,175000,No,1,None,0,0,None,,None,None,None,2,None,To renovate
207,,House,Bungalow,35000 + 400 per month,No,2,None,0,,None,1,None,None,None,4,None,Good
208,Liège,House,Bungalow,329000,No,3,None,0,,None,1,None,None,None,4,None,Good
209,,House,Bungalow,139000,No,2,None,1,0,None,,None,None,None,3,None,
210,,House,Bungalow,520000,No,4,None,1,,None,1,None,None,None,4,None,Good
211,,House,Bungalow,309000,No,3,None,0,,None,1,None,None,None,4,None,Good
212,,House,Bungalow,288000,No,3,None,0,,None,1,None,None,None,,None,To renovate
213,,House,Bungalow,295000,No,3,None,0,,None,1,None,None,None,,None,
214,,House,Bungalow,35000 + 350 per month,No,2,None,0,,None,1,None,None,None,4,None,As new
215,,House,Bungalow,75000,No,2,None,1,0,None,,None,None,None,4,None,
